,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR
3994,Ronny Turiaf,1610612755,101142,2014,France,6-10,249,2005
3995,Josh Smith,1610612765,2746,2014,USA,6-9,225,2004
3997,Gal Mekel,1610612740,203539,2014,Israel,6-3,191,Undrafted
3998,Troy Daniels,1610612745,203584,2014,USA,6-4,200,Undrafted
3999,Francisco Garcia,1610612745,101128,2014,Dominican Republic,6-7,215,2005
4000,Rajon Rondo,1610612738,200765,2014,USA,6-1,180,2006
4001,Dwight Powell,1610612738,203939,2014,Canada,6-10,240,2014
4002,Jameer Nelson,1610612742,2749,2014,USA,6-0,190,2004
4003,Brandan Wright,1610612742,201148,2014,USA,6-10,235,2007
4004,Jae Crowder,1610612742,203109,2014,USA,6-6,235,2012
4005,Corey Brewer,1610612750,201147,2014,USA,6-9,188,2007
4006,Alexey Shved,1610612755,203144,2014,Russia,6-6,187,Undrafted
4007,Ronald Roberts Jr.,1610612755,204040,2014,USA,,,Undrafted
4008,Iman Shumpert,1610612752,202697,2014,USA,6-5,212,2011
4010,Malcolm Lee,1610612755,202723,2014,USA,6-5,200,2011
4011,Brandon Davies,1610612755,203561,2014,USA,6-10,240,Undrafted
4012,Drew Gordon,1610612755,204079,2014,USA,6-9,245,Undrafted
4013,Will Cherry,1610612739,203805,2014,USA,,,Undrafted
4015,Patric Young,1610612740,203942,2014,USA,,,Undrafted
4016,AJ Price,1610612754,201985,2014,USA,6-2,195,2009
4017,Sebastian Telfair,1610612760,2742,2014,USA,6-0,170,2004
4018,Tony Mitchell,1610612765,203502,2014,USA,,,2013
4019,Shannon Brown,1610612748,200769,2014,USA,6-3,215,2006
4020,Kalin Lucas,1610612763,203564,2014,USA,6-1,195,Undrafted
4021,Hassan Whiteside,1610612763,202355,2014,USA,7-0,265,2010
4022,Andrei Kirilenko,1610612751,1905,2014,Russia,6-9,235,1999
4023,Glen Rice,1610612764,203318,2014,USA,6-6,206,2013
4024,Chris Johnson,1610612755,203187,2014,USA,6-6,206,Undrafted
4025,Ronny Turiaf,1610612750,101142,2014,France,6-10,249,2005
4027,Nemanja Nedovic,1610612744,203517,2014,Serbia,6-3,192,2013
4028,Gal Mekel,1610612742,203539,2014,Israel,6-3,191,Undrafted
4029,Carrick Felix,1610612762,203467,2014,USA,6-6,201,2013
4030,Brock Motum,1610612762,204026,2014,Australia,,,Undrafted
4031,Diante Garrett,1610612757,203197,2014,USA,6-4,190,Undrafted
4032,Darius Morris,1610612757,202721,2014,USA,6-4,195,2011
4033,Joe Ingles,1610612746,204060,2014,Australia,6-9,220,Undrafted
4034,Quincy Miller,1610612743,203113,2014,USA,6-9,210,2012
4035,Aaron Craft,1610612744,203905,2014,USA,,,Undrafted
4036,Jason Kapono,1610612744,2574,2014,USA,6-8,215,2003
4037,Sean Kilpatrick,1610612744,203930,2014,USA,6-4,212,Undrafted
4038,Mitchell Watt,1610612744,204030,2014,USA,,,Undrafted
4039,Trey Johnson,1610612758,201234,2014,,,,
4040,Roscoe Smith,1610612747,203964,2014,USA,,,Undrafted
4041,Steve Nash,1610612747,959,2014,Canada,6-3,178,1996
4042,Khem Birch,1610612748,203920,2014,Canada,6-8,233,Undrafted
4043,Patrick Christopher,1610612763,203565,2014,USA,,,Undrafted
4044,Jeff Adrien,1610612745,202399,2014,USA,,,Undrafted
4045,Robert Covington,1610612745,203496,2014,USA,6-7,209,Undrafted
4046,Geron Johnson,1610612745,204080,2014,USA,,,Undrafted
4047,Ish Smith,1610612745,202397,2014,USA,6-0,175,Undrafted
4048,J.J. Barea,1610612750,200826,2014,Puerto Rico,5-10,180,Undrafted
4049,Brady Heslip,1610612750,204029,2014,Canada,,,Undrafted
4050,Travis Outlaw,1610612752,2566,2014,USA,6-9,207,2003
4051,Will Cherry,1610612761,203805,2014,USA,,,Undrafted
4052,Jordan Hamilton,1610612761,202706,2014,USA,6-7,220,2011
4053,Doron Lamb,1610612742,203117,2014,USA,6-4,200,2012
4054,Ivan Johnson,1610612742,201274,2014,USA,6-8,255,Undrafted
4055,Adonis Thomas,1610612754,203519,2014,USA,6-7,240,Undrafted
4057,Arinze Onuaku,1610612754,202620,2014,USA,6-9,255,Undrafted
4058,Chris Singleton,1610612754,202698,2014,USA,6-9,228,2011
4059,Justin Cobbs,1610612766,203965,2014,USA,,,Undrafted
4060,Dallas Lauderdale,1610612766,203193,2014,USA,,,Undrafted
4061,Brian Qvale,1610612766,204041,2014,USA,,,Undrafted
4062,Elliot Williams,1610612755,202343,2014,USA,6-5,190,2010
4064,Arnett Moultrie,1610612755,203102,2014,USA,6-10,240,2012
4065,Casper Ware,1610612755,203810,2014,USA,,,Undrafted
4066,Aaron Gray,1610612765,201189,2014,USA,7-0,270,2007
4067,Kevin Jones,1610612740,203158,2014,USA,6-8,260,Undrafted
4068,DJ Stephens,1610612740,203474,2014,USA,6-5,188,Undrafted
4069,Micheal Eric,1610612749,203149,2014,,,,Undrafted
4070,Bryce Cotton,1610612759,203955,2014,USA,6-1,165,Undrafted
4071,Josh Davis,1610612759,204027,2014,,,,
4072,Shane Edwards,1610612739,202197,2014,,,,
4073,Marquis Teague,1610612751,203104,2014,USA,6-2,189,2012
4075,Tim Frazier,1610612738,204025,2014,USA,6-0,170,Undrafted
4076,Will Bynum,1610612738,101198,2014,USA,6-0,185,Undrafted
4077,Vitor Faverani,1610612738,203543,2014,,,,
4078,Rodney McGruder,1610612738,203585,2014,USA,6-4,205,Undrafted
4079,Erik Murphy,1610612738,203513,2014,,,,
4080,Christian Watford,1610612738,204024,2014,,,,
4081,Akil Mitchell,1610612745,204064,2014,USA,,,Undrafted
4082,Josh Powell,1610612745,2694,2014,USA,6-9,240,Undrafted
4083,John Lucas III,1610612764,101249,2014,USA,5-11,166,Undrafted
4084,Damion James,1610612764,202345,2014,,,,
4085,Xavier Silas,1610612764,202918,2014,USA,6-5,205,2011
4086,DJ Mbenga,1610612752,2788,2014,,,,
4087,Orlando Sanchez,1610612752,204044,2014,,,,
4088,Dahntay Jones,1610612762,2563,2014,USA,6-6,225,2003
4089,Michael Jenkins,1610612760,204077,2014,,,,
4093,Shawn Jones,1610612748,204053,2014,,,,
4094,Jerrelle Benimon,1610612743,203968,2014,USA,,,Undrafted
4095,Marcus Williams,1610612743,201173,2014,,,,
4096,Dexter Pittman,1610612737,202354,2014,,,,
4097,Earl Clark,1610612763,201947,2014,USA,6-10,234,2009
4098,Eric Griffin,1610612742,203547,2014, ,,,Undrafted
4099,Yuki Togashi,1610612742,204078,2014,,,,
4100,Kyrylo Fesenko,1610612750,201178,2014,,,,
4101,Keith Appling,1610612747,203951,2014,USA,6-1,185,Undrafted
4102,Jeremy Tyler,1610612747,202719,2014,USA,6-10,250,2011
4103,Josh Bostic,1610612765,202550,2014,,,,
4105,Brian Cook,1610612765,2567,2014,,,,
4106,Hasheem Thabeet,1610612765,201934,2014,,,,
4107,Chris Crawford,1610612739,204039,2014,USA,,,Undrafted
4108,Stephen Holt,1610612739,204071,2014,,,,
4109,Joel Anthony,1610612738,201202,2014,Canada,6-9,245,Undrafted
4110,Solomon Jones,1610612741,200780,2014,,,,
4111,Dionte Christmas,1610612740,202091,2014,USA,,,Undrafted
4112,Deonte Burton,1610612758,203907,2014,,,,
4113,Will Bynum,1610612765,101198,2014,USA,6-0,185,Undrafted
4114,Vernon Macklin,1610612740,202731,2014,,,,
4115,Elijah Millsap,1610612749,202407,2014,USA,6-7,215,Undrafted
4116,Chris Wright,1610612749,202874,2014,USA,6-9,226,Undrafted
4117,Kadeem Batts,1610612753,204063,2014,,,,
4118,Drew Crawford,1610612753,203990,2014,USA,,,Undrafted
4119,Seth Curry,1610612753,203552,2014,USA,6-1,185,Undrafted
4120,Peyton Siva,1610612753,203491,2014,,,,
4121,Ben Hansbrough,1610612741,203162,2014,,,,
4122,Joe Jackson,1610612756,204061,2014,,,,
4123,Casey Prather,1610612756,204062,2014,,,,
4124,Jamil Wilson,1610612756,203966,2014,USA,6-7,229,Undrafted
4125,Daniel Orton,1610612764,202350,2014,,,,
4126,James Southerland,1610612757,203480,2014,,,,
4127,Kim English,1610612741,203119,2014,,,,
4128,Luke Hancock,1610612763,204034,2014,,,,
4129,Chris Johnson,1610612748,202419,2014,USA,6-11,210,Undrafted
4130,Reggie Williams,1610612748,202130,2014,USA,6-6,205,Undrafted
4131,Dee Bost,1610612762,203551,2014,,,,
4132,Kevin Murphy,1610612762,203122,2014,USA,6-6,185,2012
4133,Michael Beasley,1610612763,201563,2014,USA,6-9,235,2008
4134,Keith Bogans,1610612755,2586,2014,,,,
4135,Jarvis Varnado,1610612755,202363,2014,,,,
4136,LeBron James,1610612748,2544,2013,USA,6-9,250,2003
4137,Rashard Lewis,1610612748,1740,2013,,,,
4140,Ray Allen,1610612748,951,2013,,,,
4141,Shane Battier,1610612748,2203,2013,,,,
4147,James Jones,1610612748,2592,2013,USA,6-8,218,2003
4148,Toney Douglas,1610612748,201962,2013,USA,6-2,195,2009
4162,Greg Oden,1610612748,201141,2013,,,,
4168,Derek Fisher,1610612760,965,2013,,,,
4172,Thabo Sefolosha,1610612760,200757,2013,Switzerland,6-6,215,2006
4174,Caron Butler,1610612760,2406,2013,USA,6-7,228,2002
4175,Hasheem Thabeet,1610612760,201934,2013,,,,
4183,Rasual Butler,1610612754,2446,2013,USA,6-7,215,2002
4188,Evan Turner,1610612754,202323,2013,USA,6-6,220,2010
4199,Al Harrington,1610612764,1733,2013,,,,
4203,Trevor Booker,1610612764,202344,2013,USA,6-8,228,2010
4211,Darren Collison,1610612746,201954,2013,USA,6-0,160,2009
4212,Danny Granger,1610612746,101122,2013,USA,6-9,222,2005
4214,Jared Dudley,1610612746,201162,2013,USA,6-6,237,2007
4215,Willie Green,1610612746,2584,2013,USA,6-3,205,2003
4216,Ryan Hollins,1610612746,200797,2013,USA,7-0,240,2006
4228,Earl Watson,1610612757,2248,2013,,,,
4231,Paul Pierce,1610612751,1718,2013,USA,6-7,235,1998
4233,Shaun Livingston,1610612751,2733,2013,USA,6-7,192,2004
4236,Andray Blatche,1610612751,101154,2013,,,,
4239,Marcus Thornton,1610612751,201977,2013,USA,6-4,205,2009
4240,Jason Collins,1610612751,2215,2013,,,,
4243,Mo Williams,1610612757,2590,2013,USA,6-1,198,2003
4251,John Salmons,1610612761,2422,2013,USA,6-6,210,2002
4254,Nando De Colo,1610612761,201986,2013,,,,
4256,Steve Novak,1610612761,200779,2013,USA,6-10,225,2006
4257,Shawn Marion,1610612742,1890,2013,USA,6-7,228,1999
4261,Jose Calderon,1610612742,101181,2013,Spain,6-3,200,Undrafted
4262,Vince Carter,1610612742,1713,2013,USA,6-6,220,1998
4263,DeJuan Blair,1610612742,201971,2013,USA,6-7,270,2009
4267,Shane Larkin,1610612742,203499,2013,USA,5-11,175,2013
4268,Wayne Ellington,1610612742,201961,2013,USA,6-4,207,2009
4276,Lou Williams,1610612737,101150,2013,USA,6-2,175,2005
4279,Cartier Martin,1610612737,201858,2013,USA,6-7,220,Undrafted
4283,Mike Miller,1610612763,2034,2013,USA,6-8,218,2000
4291,Ed Davis,1610612763,202334,2013,USA,6-9,218,2010
4292,Jamaal Franklin,1610612763,203479,2013,USA,6-5,191,2013
4293,James Johnson,1610612763,201949,2013,USA,6-7,240,2009
4301,Jordan Crawford,1610612744,202348,2013,USA,6-5,195,2010
4302,Jermaine O'Neal,1610612744,979,2013,,,,
4304,Hilton Armstrong,1610612744,200756,2013,,,,
4305,Steve Blake,1610612744,2581,2013,USA,6-3,172,2003
4308,Chandler Parsons,1610612745,202718,2013,USA,6-9,230,2011
4309,Omer Asik,1610612745,201600,2013,Turkey,7-0,255,2008
4313,Jeremy Lin,1610612745,202391,2013,USA,6-3,200,Undrafted
4316,Omri Casspi,1610612745,201956,2013,Israel,6-9,225,2009
4318,Jordan Hamilton,1610612745,202706,2013,USA,6-7,220,2011
4322,Carlos Boozer,1610612741,2430,2013,USA,6-9,258,2002
4326,D.J. Augustin,1610612741,201571,2013,USA,5-11,183,2008
4329,Lou Amundson,1610612741,200811,2013,USA,6-9,220,Undrafted
4330,Ronnie Brewer,1610612741,200758,2013,,,,
4331,Jimmer Fredette,1610612741,202690,2013,USA,6-2,195,2011
4332,Mike James,1610612741,2229,2013,,,,
4337,Josh McRoberts,1610612766,201177,2013,USA,6-10,240,2007
4343,Anthony Tolliver,1610612766,201229,2013,USA,6-8,240,Undrafted
4344,Chris Douglas-Roberts,1610612766,201604,2013,USA,6-7,210,2008
4345,Luke Ridnour,1610612766,2557,2013,USA,6-2,175,2003
4348,DJ White,1610612766,201591,2013,,,,
4349,Julyan Stone,1610612761,202933,2013,USA,6-6,200,Undrafted
4354,Jodie Meeks,1610612747,201975,2013,USA,6-4,210,2009
4355,Kendall Marshall,1610612747,203088,2013,USA,6-4,200,2012
4358,Jordan Farmar,1610612747,200770,2013,USA,6-2,180,2006
4359,MarShon Brooks,1610612747,202705,2013,USA,6-5,200,2011
4360,Kent Bazemore,1610612747,203145,2013,USA,6-4,195,Undrafted
4361,Pau Gasol,1610612747,2200,2013,Spain,7-0,250,2001
4362,Chris Kaman,1610612747,2549,2013,USA,7-0,265,2003
4364,Damion James,1610612759,202345,2013,,,,
4369,Aaron Brooks,1610612743,201166,2013,USA,6-0,161,2007
4371,Jan Vesely,1610612743,202686,2013,,,,
4372,Evan Fournier,1610612743,203095,2013,France,6-6,205,2012
4373,Anthony Randolph,1610612743,201576,2013,,,,
4379,Channing Frye,1610612756,101112,2013,USA,7-0,255,2005
4385,Ish Smith,1610612756,202397,2013,USA,6-0,175,Undrafted
4389,Dionte Christmas,1610612756,202091,2013,USA,,,Undrafted
4395,Isaiah Thomas,1610612758,202738,2013,USA,5-9,185,2011
4397,Travis Outlaw,1610612758,2566,2013,USA,6-9,207,2003
4399,Jared Cunningham,1610612758,203099,2013,USA,6-4,195,2012
4400,Aaron Gray,1610612758,201189,2013,USA,7-0,270,2007
4403,Willie Reed,1610612758,203186,2013,USA,6-11,245,2011
4405,Dwight Buycks,1610612761,202779,2013,USA,6-3,190,Undrafted
4412,Jeremy Tyler,1610612752,202719,2013,USA,6-10,250,2011
4413,Toure' Murry,1610612752,203315,2013,USA,6-5,195,Undrafted
4414,Shannon Brown,1610612752,200769,2013,USA,6-3,215,2006
4416,Tyson Chandler,1610612752,2199,2013,USA,7-0,235,2001
4417,Raymond Felton,1610612752,101109,2013,USA,6-1,205,2005
4418,Adonis Thomas,1610612755,203519,2013,USA,6-7,240,Undrafted
4419,Thaddeus Young,1610612755,201152,2013,USA,6-8,235,2007
4421,James Anderson,1610612755,202341,2013,USA,6-6,213,2010
4430,Byron Mullens,1610612755,201957,2013,,,,
4433,Alonzo Gee,1610612739,202087,2013,USA,6-6,225,Undrafted
4435,Spencer Hawes,1610612739,201150,2013,USA,7-1,245,2007
4438,Tyler Zeller,1610612739,203092,2013,USA,6-11,250,2012
4439,Jarrett Jack,1610612739,101127,2013,USA,6-3,200,2005
4441,Anthony Bennett,1610612739,203461,2013,Canada,6-8,235,2013
4442,Carrick Felix,1610612739,203467,2013,USA,6-6,201,2013
4443,Sergey Karasev,1610612739,203508,2013,Russia,6-7,208,2013
4444,CJ Miles,1610612739,101139,2013,USA,6-6,220,2005
4452,Chris Johnson,1610612738,203187,2013,USA,6-6,206,Undrafted
4454,Jerryd Bayless,1610612738,201573,2013,USA,6-3,200,2008
4455,Kris Humphries,1610612738,2743,2013,USA,6-9,235,2004
4465,Peyton Siva,1610612765,203491,2013,,,,
4468,Rodney Stuckey,1610612765,201155,2013,USA,6-5,205,2007
4469,Charlie Villanueva,1610612765,101111,2013,USA,6-11,232,2005
4477,Melvin Ely,1610612740,2408,2013,,,,
4478,Anthony Morrow,1610612740,201627,2013,USA,6-5,210,Undrafted
4479,Brian Roberts,1610612740,203148,2013,USA,6-1,173,Undrafted
4481,Al-Farouq Aminu,1610612740,202329,2013,USA,6-8,220,2010
4484,James Southerland,1610612740,203480,2013,,,,
4490,Malcolm Thomas,1610612762,202952,2013,USA,6-9,225,Undrafted
4491,Richard Jefferson,1610612762,2210,2013,USA,6-7,233,2001
4492,Diante Garrett,1610612762,203197,2013,USA,6-4,190,Undrafted
4495,John Lucas III,1610612762,101249,2013,USA,5-11,166,Undrafted
4496,Erik Murphy,1610612762,203513,2013,,,,
4497,Brandon Rush,1610612762,201575,2013,USA,6-6,225,2008
4499,Kevin Love,1610612750,201567,2013,USA,6-8,251,2008
4504,Luc Mbah a Moute,1610612750,201601,2013,Cameroon,6-8,230,2008
4505,Alexey Shved,1610612750,203144,2013,Russia,6-6,187,Undrafted
4507,Dante Cunningham,1610612750,201967,2013,USA,6-8,230,2009
4510,Othyus Jeffers,1610612750,201785,2013,,,,
4512,Jeff Adrien,1610612749,202399,2013,USA,,,Undrafted
4514,Ramon Sessions,1610612749,201196,2013,USA,6-3,190,2007
4520,Miroslav Raduljica,1610612749,203545,2013,Serbia,7-0,250,Undrafted
4522,Ekpe Udoh,1610612749,202327,2013,USA,6-10,245,2010
4528,Doron Lamb,1610612753,203117,2013,USA,6-4,200,2012
4530,Jason Maxiell,1610612753,101131,2013,USA,6-7,260,2005
4531,E'Twaun Moore,1610612753,202734,2013,USA,6-3,191,2011
4532,Ronnie Price,1610612753,101179,2013,USA,6-2,190,Undrafted
4534,Jameer Nelson,1610612753,2749,2013,USA,6-0,190,2004
4537,Tornike Shengelia,1610612741,203129,2013,,,,
4539,Luol Deng,1610612739,2736,2013,United Kingdom,6-9,237,2004
4540,Greg Stiemsma,1610612740,201880,2013,USA,6-11,260,Undrafted
4541,Chris Singleton,1610612764,202698,2013,USA,6-9,228,2011
4544,Scotty Hopson,1610612739,203816,2013,USA,6-7,204,2011
4545,Marvin Williams,1610612762,101107,2013,USA,6-8,237,2005
4546,Greg Smith,1610612745,202962,2013,USA,6-10,250,Undrafted
4548,James Nunnally,1610612755,203263,2013,USA,6-7,205,Undrafted
4552,DJ Stephens,1610612749,203474,2013,USA,6-5,188,Undrafted
4554,Erik Murphy,1610612741,203513,2013,,,,
4557,Seth Curry,1610612739,203552,2013,USA,6-1,185,Undrafted
4558,Royce White,1610612758,203091,2013,,,,
4559,Mustafa Shakur,1610612760,201203,2013,,,,
4561,Darius Johnson-Odom,1610612755,203130,2013,USA,6-2,215,2012
4565,Earl Clark,1610612752,201947,2013,USA,6-10,234,2009
4566,Orlando Johnson,1610612758,203111,2013,USA,6-5,220,2012
4567,Andrew Bynum,1610612754,101115,2013,,,,
4568,Eric Maynor,1610612755,201953,2013,,,,
4569,Andris Biedrins,1610612762,2740,2013,,,,
4570,Tony Mitchell,1610612749,203183,2013,USA,6-6,216,Undrafted
4572,Justin Hamilton,1610612766,203120,2013,USA,7-0,255,2012
4573,Adonis Thomas,1610612753,203519,2013,USA,6-7,240,Undrafted
4575,Arinze Onuaku,1610612739,202620,2013,USA,6-9,255,Undrafted
4576,Lorenzo Brown,1610612755,203485,2013,USA,6-5,189,2013
4577,AJ Price,1610612750,201985,2013,USA,6-2,195,2009
4580,Ben Gordon,1610612766,2732,2013,USA,6-3,205,2004
4581,Viacheslav Kravtsov,1610612756,203139,2013,,,,
4583,Gustavo Ayon,1610612737,202970,2013,,,,
4584,Jarvis Varnado,1610612741,202363,2013,,,,
4587,Caron Butler,1610612749,2406,2013,USA,6-7,228,2002
4588,Josh Harrellson,1610612765,202725,2013,USA,6-10,275,2011
4589,Kenyon Martin,1610612752,2030,2013,USA,6-9,225,2000
4590,Jimmer Fredette,1610612758,202690,2013,USA,6-2,195,2011
4591,Beno Udrih,1610612752,2757,2013,Slovenia,6-3,205,2004
4592,Metta World Peace,1610612752,1897,2013,USA,6-7,260,1999
4593,Shannon Brown,1610612759,200769,2013,USA,6-3,215,2006
4594,Jared Cunningham,1610612737,203099,2013,USA,6-4,195,2012
4595,Danny Granger,1610612755,101122,2013,USA,6-9,222,2005
4597,Ronnie Brewer,1610612745,200758,2013,,,,
4598,Aaron Brooks,1610612745,201166,2013,USA,6-0,161,2007
4600,Nando De Colo,1610612759,201986,2013,,,,
4601,Glen Davis,1610612753,201175,2013,USA,6-9,289,2007
4602,Henry Sims,1610612739,203156,2013,USA,6-10,248,Undrafted
4603,Earl Clark,1610612739,201947,2013,USA,6-10,234,2009
4604,Danny Granger,1610612754,101122,2013,USA,6-9,222,2005
4605,Orlando Johnson,1610612754,203111,2013,USA,6-5,220,2012
4607,Jeff Adrien,1610612766,202399,2013,USA,,,Undrafted
4608,Jan Vesely,1610612764,202686,2013,,,,
4609,Eric Maynor,1610612764,201953,2013,,,,
4610,Evan Turner,1610612755,202323,2013,USA,6-6,220,2010
4611,Spencer Hawes,1610612755,201150,2013,USA,7-1,245,2007
4612,Lavoy Allen,1610612755,202730,2013,USA,6-9,260,2011
4613,Gary Neal,1610612749,202390,2013,USA,6-4,210,Undrafted
4614,Luke Ridnour,1610612749,2557,2013,USA,6-2,175,2003
4615,Jordan Hamilton,1610612743,202706,2013,USA,6-7,220,2011
4616,Andre Miller,1610612743,1889,2013,USA,6-3,200,1999
4617,Antawn Jamison,1610612746,1712,2013,,,,
4618,Byron Mullens,1610612746,201957,2013,,,,
4619,Jason Terry,1610612751,1891,2013,USA,6-2,185,1999
4620,Reggie Evans,1610612751,2501,2013,USA,6-8,245,Undrafted
4621,Shawne Williams,1610612747,200761,2013,USA,6-10,230,2006
4622,Steve Blake,1610612747,2581,2013,USA,6-3,172,2003
4623,Kent Bazemore,1610612744,203145,2013,USA,6-4,195,Undrafted
4624,MarShon Brooks,1610612744,202705,2013,USA,6-5,200,2011
4625,Sasha Vujacic,1610612746,2756,2013,Slovenia,6-7,195,2004
4626,Marcus Thornton,1610612758,201977,2013,USA,6-4,205,2009
4627,Darius Morris,1610612763,202721,2013,USA,6-4,195,2011
4628,Chauncey Billups,1610612765,1497,2013,,,,
4629,Austin Daye,1610612761,201948,2013,USA,6-11,220,2009
4630,Manny Harris,1610612747,202412,2013,USA,6-5,185,Undrafted
4632,Dewayne Dedmon,1610612755,203473,2013,USA,6-10,245,Undrafted
4634,James Nunnally,1610612737,203263,2013,USA,6-7,205,Undrafted
4635,Cartier Martin,1610612741,201858,2013,USA,6-7,220,Undrafted
4636,Othyus Jeffers,1610612759,201785,2013,,,,
4637,Vander Blue,1610612738,203505,2013,USA,6-5,200,Undrafted
4638,Roger Mason Jr.,1610612748,2427,2013,,,,
4639,Darius Morris,1610612746,202721,2013,USA,6-4,195,2011
4640,Royal Ivey,1610612760,2767,2013,,,,
4641,Malcolm Thomas,1610612759,202952,2013,USA,6-9,225,Undrafted
4643,Keith Bogans,1610612738,2586,2013,,,,
4644,Marquis Teague,1610612741,203104,2013,USA,6-2,189,2012
4645,Tornike Shengelia,1610612751,203129,2013,,,,
4646,Tyshawn Taylor,1610612751,203116,2013,,,,
4647,Jordan Crawford,1610612738,202348,2013,USA,6-5,195,2010
4648,MarShon Brooks,1610612738,202705,2013,USA,6-5,200,2011
4650,Joel Anthony,1610612748,201202,2013,Canada,6-9,245,Undrafted
4651,Maalik Wayns,1610612746,203146,2013,USA,6-1,195,Undrafted
4652,Toney Douglas,1610612744,201962,2013,USA,6-2,195,2009
4653,Daniel Orton,1610612755,202350,2013,,,,
4654,Stephen Jackson,1610612746,1536,2013,,,,
4655,Courtney Lee,1610612738,201584,2013,USA,6-5,215,2008
4656,Ryan Gomes,1610612760,101155,2013,,,,
4657,Jerryd Bayless,1610612763,201573,2013,USA,6-3,200,2008
4658,Seth Curry,1610612763,203552,2013,USA,6-1,185,Undrafted
4659,Hamady Ndiaye,1610612758,202380,2013,,,,
4660,Luol Deng,1610612741,2736,2013,United Kingdom,6-9,237,2004
4661,Solomon Jones,1610612753,200780,2013,,,,
4662,Lou Amundson,1610612740,200811,2013,USA,6-9,220,Undrafted
4663,Chris Smith,1610612752,203147,2013,,,,
4665,Andrew Bynum,1610612739,101115,2013,,,,
4668,Mike Harris,1610612762,200839,2013,,,,
4671,Josh Childress,1610612740,2735,2013,USA,6-8,210,2004
4672,James Southerland,1610612766,203480,2013,,,,
4673,Quincy Acy,1610612761,203112,2013,USA,6-7,240,2012
4674,D.J. Augustin,1610612761,201571,2013,USA,5-11,183,2008
4675,Rudy Gay,1610612761,200752,2013,USA,6-8,250,2006
4676,Greivis Vasquez,1610612758,202349,2013,Venezuela,6-6,217,2010
4677,Chuck Hayes,1610612758,101236,2013,USA,6-6,240,Undrafted
4678,John Salmons,1610612758,2422,2013,USA,6-6,210,2002
4679,Patrick Patterson,1610612758,202335,2013,USA,6-8,235,2010
4680,Aaron Gray,1610612761,201189,2013,USA,7-0,270,2007
4681,Dewayne Dedmon,1610612744,203473,2013,USA,6-10,245,Undrafted
4682,Derrick Williams,1610612750,202682,2013,USA,6-8,240,2011
